artist.name,track.name,genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
Shizzi,Won Le Ba,afropop,0.866,0.71,1,-5.562,0.0681,0.147,0,0.309,0.625,115.999,41
Focalistic,Ke Star,afropop,0.883,0.54,10,-8.794,0.0644,9.55e-4,0.0619,0.0528,0.236,112.017,46
Reminisce,Ogaranya,afropop,0.794,0.742,5,-6.497,0.103,0.0352,0.00768,0.124,0.657,100.002,19
StarBoy,Blow (feat. Blaq Jerzee & Wizkid),afropop,0.559,0.769,1,-4.242,0.314,0.425,5.46e-5,0.0966,0.568,65.385,48
Skales,Badman Love,afropop,0.87,0.68,5,-6.596,0.158,0.141,1.62e-5,0.0595,0.727,97.022,41
DaVido,D & G (feat. Summer Walker),afropop,0.525,0.567,0,-7.263,0.176,0.0877,0,0.0774,0.685,96.926,61
Kizz Daniel,Aii,afropop,0.689,0.825,0,-4.08,0.06,0.0233,1.72e-4,0.573,0.579,105.831,40
Afro B,Vibrate,afropop,0.902,0.948,2,-2.59,0.111,0.141,3.87e-4,0.0306,0.804,102.002,47
Boj,Abracadabra,afropop,0.735,0.696,0,-7.097,0.0574,0.0562,0.0292,0.0594,0.955,94.973,48
StarBoy,Jam (feat. Wizkid),afropop,0.735,0.761,10,-4.219,0.0496,0.0548,1.78e-6,0.0482,0.79,94.025,56
Yemi Alade,Boyz,afropop,0.8,0.841,10,-3.771,0.073,0.355,6.94e-4,0.0784,0.711,100,46
Odunsi (The Engine),body count,afropop,0.92,0.605,1,-6.873,0.19,0.0202,0.00441,0.147,0.571,97.005,48
melvitto,Trouble,afropop,0.644,0.404,1,-6.595,0.531,0.4,0.00155,0.12,0.722,116.297,51
WizKid,Ojuelegba,afropop,0.644,0.748,9,-5.862,0.0349,0.146,3.46e-4,0.203,0.901,100.037,55
D'banj,Oliver Twist,afropop,0.829,0.895,8,-5.006,0.0754,0.423,8.45e-6,0.111,0.876,125.033,40
DaVido,Fall,afropop,0.928,0.675,5,-3.535,0.0566,0.379,0,0.0533,0.794,105.952,59
DJ Maphorisa,Soweto Baby (feat. Wizkid & DJ Buckz),afropop,0.889,0.728,4,-6.995,0.141,0.292,4.09e-6,0.0748,0.767,120.016,44
Burna Boy,Ye,afropop,0.503,0.592,5,-5.923,0.444,0.0181,1.4e-4,0.169,0.344,201.85,69
Tiwa Savage,Ma Lo,afropop,0.788,0.721,11,-4.577,0.152,0.424,2.86e-6,0.0897,0.653,105.23,53
AKA,Fela In Versace,afropop,0.891,0.586,0,-7.17,0.102,0.028,0,0.0863,0.594,93.953,43
Tekno,Pana,afropop,0.553,0.553,6,-6.818,0.305,0.305,0.0581,0.0715,0.664,72.949,58
Yemi Alade,Johnny,afropop,0.84,0.842,5,-2.641,0.232,0.2,6.68e-5,0.138,0.875,125.105,0
Runtown,Mad Over You,afropop,0.843,0.548,4,-5.209,0.0477,0.433,8.34e-5,0.109,0.811,107.044,0
Skales,Shake Body,afropop,0.855,0.872,6,-4.09,0.0548,0.193,2.87e-5,0.0615,0.96,130.998,8
StarBoy,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",afropop,0.841,0.644,9,-3.284,0.083,0.594,0.00402,0.142,0.881,108.003,62
Afro B,Drogba (Joanna),afropop,0.966,0.633,2,-6.392,0.101,0.0206,4.06e-6,0.0715,0.767,108.011,45
Patoranking,"My Woman, My Everything (feat. Wandecoal)",afropop,0.902,0.845,11,-2.695,0.0644,0.0438,0,0.0867,0.625,112.005,53
Maleek Berry,Kontrol,afropop,0.868,0.521,1,-6.902,0.0512,0.281,6.36e-5,0.0992,0.886,113.993,65
P-Square,Collabo,afropop,0.58,0.903,11,-4.564,0.0773,0.353,6.98e-6,0.0957,0.927,194.828,51
Teni,Askamaya,afropop,0.816,0.778,9,-2.702,0.0622,0.068,5.47e-6,0.0833,0.726,116.038,0
Sauti Sol,Sura Yako,afropop,0.366,0.952,9,-4.281,0.222,0.466,0,0.084,0.799,180.057,35
Joeboy,Baby,afropop,0.785,0.806,11,-5.34,0.0558,0.142,2.85e-4,0.147,0.539,105.001,0
Ajebutter22,Ghana Bounce,afropop,0.805,0.492,8,-9.283,0.236,0.351,5.65e-6,0.111,0.647,94.046,47
Rema,Dumebi,afropop,0.923,0.657,3,-5.173,0.0605,0.199,0.00407,0.108,0.734,110.015,64
Teni,Case,afropop,0.81,0.638,8,-4.778,0.0398,0.358,0,0.211,0.778,102.003,52
Ayo Jay,Your Number,afropop,0.588,0.61,9,-5.008,0.234,0.534,0,0.303,0.645,99.926,58
Babes Wodumo,Wololo,afropop,0.895,0.751,1,-6.373,0.0588,2.94e-4,0.0032,0.0524,0.768,126.053,36
Banky W.,Yes/No,afropop,0.534,0.627,11,-5.526,0.0745,0.23,1.35e-5,0.127,0.781,128.796,44
Black Coffee,Your Eyes (feat. Shekhinah),afropop,0.589,0.531,5,-9.225,0.0372,0.0231,5.45e-6,0.12,0.284,101.986,0
Burna Boy,Deja Vu,afropop,0.664,0.591,9,-8.082,0.234,0.0114,4.62e-6,0.104,0.207,67.45,44
K.O,Caracara,afropop,0.791,0.67,4,-6.175,0.0703,0.0321,0,0.18,0.317,94.992,34
C4 Pedro,Vamos Ficar por Aqui,afropop,0.569,0.805,2,-4.947,0.134,0.225,1.17e-6,0.302,0.411,180.016,46
Cabo Snoop,Windeck,afropop,0.804,0.858,9,-5.042,0.524,0.269,0,0.137,0.185,129.898,29
Diamond Platnumz,African Beauty,afropop,0.785,0.776,10,-3.031,0.128,0.171,1.32e-4,0.112,0.752,102.008,50
DJ Spinall,Baba,afropop,0.766,0.867,4,-3.657,0.12,0.146,0,0.0719,0.809,110.096,38
AKA,"Baddest (feat. Burna Boy, Khuli Chana & Yanga)",afropop,0.701,0.803,10,-3.912,0.313,0.073,0,0.0416,0.941,95.056,32
Tiwa Savage,Eminado (feat. Don Jazzy),afropop,0.709,0.962,5,-1.383,0.0573,0.34,0,0.304,0.924,118.939,41
DaVido,If,afropop,0.951,0.661,7,-2.678,0.0612,0.397,0,0.0686,0.926,104.997,55
DJ Spinall,Nowo,afropop,0.793,0.721,11,-5.256,0.0905,0.237,2.94e-6,0.134,0.519,107.978,45
Dotman,Akube,afropop,0.863,0.741,3,-4.865,0.0343,0.287,1.26e-6,0.211,0.488,108.044,42
Wande Coal,Iskaba,afropop,0.814,0.764,0,-7.944,0.053,0.0794,0.0174,0.0696,0.899,125.026,33
Falz,Jeje,afropop,0.821,0.714,9,-6.057,0.062,0.157,7.1e-6,0.113,0.513,106.964,36
Rayvanny,Kwetu,afropop,0.489,0.779,1,-2.488,0.097,0.183,0,0.152,0.903,90.495,36
Olamide,Wo!!,afropop,0.862,0.543,4,-10.377,0.0795,0.467,0.0014,0.0931,0.961,129.016,40
Flavour,Ashawo,afropop,0.761,0.975,11,-0.18,0.0611,0.146,0.489,0.144,0.952,100.612,0
Nasty C,Said (Coke Studio Africa),afropop,0.793,0.607,11,-8.511,0.144,0.691,0,0.0601,0.564,103.033,41
Mayorkun,Mama,afropop,0.855,0.592,9,-3.685,0.071,0.392,0,0.105,0.87,104.035,0
Niniola,Maradona,afropop,0.913,0.642,0,-6.541,0.0584,0.0411,0.0451,0.106,0.797,117.943,44
Iyanya,Le Kwa Ukwu,afropop,0.756,0.885,0,-4.198,0.116,0.447,8.26e-6,0.0946,0.883,125.033,38
Sarkodie,Adonai,afropop,0.843,0.675,3,-4.099,0.0669,0.342,0,0.0462,0.909,109.974,0
DJ Neptune,Marry,afropop,0.891,0.649,9,-6.476,0.068,0.169,0.0289,0.058,0.733,111.989,35
Shekhinah,Suited,afropop,0.585,0.708,4,-4.067,0.0915,0.028,0,0.478,0.179,99.964,45
WizKid,Don't Dull,afropop,0.816,0.799,8,-2.173,0.238,0.531,0,0.0834,0.925,110.008,41
Jidenna,Little Bit More,afropop,0.722,0.728,11,-4.999,0.0388,0.0308,2.07e-5,0.1,0.654,104.994,45
Adekunle Gold,Pick Up,afropop,0.845,0.881,6,-4.358,0.0708,0.311,2.1e-4,0.0426,0.978,108.014,34
Mr Eazi,Leg Over,afropop,0.601,0.681,9,-5.171,0.324,0.58,0,0.0934,0.546,98.078,57
Juls,Gwarn,afropop,0.68,0.663,9,-8.026,0.101,0.0409,0,0.101,0.713,98.868,48
Major Lazer,Particula,afropop,0.678,0.735,8,-4.725,0.0488,0.0265,2.19e-5,0.235,0.386,100.002,51
DJ Maphorisa,"Midnight Starring (feat. DJ Tira, Busiswa & Moonchild Sanelly)",afropop,0.936,0.69,1,-6.533,0.095,0.0192,2.57e-4,0.0822,0.545,126.027,40
Odunsi (The Engine),Tipsy (feat. RAYE),afropop,0.746,0.671,8,-4.984,0.055,0.239,4.32e-6,0.327,0.677,90.014,54
Seyi Shay,Alele,afropop,0.748,0.95,0,-1.596,0.0845,0.297,0,0.0594,0.89,99.982,27
KCee,Pullover (feat. Wiz Kid),afropop,0.819,0.89,2,-2.265,0.064,0.036,0,0.207,0.964,130.044,0
Kida Kudz,Again,afropop,0.853,0.651,3,-7.621,0.179,0.495,5.65e-4,0.131,0.616,109.037,25
Kiss Daniel,Yeba,afropop,0.813,0.77,1,-5.26,0.0951,0.187,0.00152,0.0979,0.717,110.044,42
Korede Bello,Do Like That,afropop,0.835,0.366,5,-10.246,0.426,0.357,0,0.0793,0.659,114.044,59
Mafikizolo,Khona (feat. Uhuru),afropop,0.758,0.655,10,-7.179,0.0494,0.0585,0.0462,0.189,0.442,125.016,36
WizKid,Come Closer (feat. Drake),afropop,0.825,0.453,4,-7.429,0.227,0.127,3.82e-6,0.0838,0.496,99.974,58
Wande Coal,So Mi So,afropop,0.754,0.523,2,-13.454,0.0481,0.00614,1.45e-4,0.268,0.404,105.057,50
Mavins,"Dorobucci (feat. Don Jazzy, Dr Sid, Dr Sid Tiwa Savage, Reekado Banks, Di'ja, Korede Bello & D'prince)",afropop,0.571,0.736,2,-8.697,0.141,0.242,8.02e-6,0.186,0.481,197.952,43
Adekunle Gold,Only Girl,afropop,0.84,0.673,5,-5.227,0.075,0.309,0,0.117,0.842,105.941,38
Reekado Banks,Like (feat. Tiwa Savage & Fiokee),afropop,0.804,0.744,0,-3.254,0.0383,0.0196,0,0.0638,0.76,105.03,44
Zlatan,Killin Dem,afropop,0.876,0.808,3,-5.382,0.176,0.107,0.00447,0.121,0.745,112.923,50
Sean Tizzle,Pempe,afropop,0.81,0.447,9,-10.883,0.0672,0.43,3.42e-5,0.109,0.705,99.967,40
Sarz,Get Up,afropop,0.838,0.602,6,-8.279,0.174,0.0311,6.06e-5,0.0887,0.793,118.017,46
Mr Real,Legbegbe,afropop,0.903,0.781,1,-5.465,0.109,0.0652,8.56e-5,0.0591,0.758,125.01,35
Burna Boy,Anybody,afropop,0.863,0.882,6,-2.396,0.0612,0.0134,5.6e-5,0.078,0.642,103.987,63
Wale,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",afropop,0.728,0.811,7,-4.278,0.0564,0.0453,2.07e-6,0.362,0.705,114.995,61
Naira Marley,Issa Goal,afropop,0.708,0.767,4,-4.368,0.258,0.161,0,0.328,0.853,124.453,0
Michael Brun,Soweto,afropop,0.711,0.804,9,-7.112,0.0356,0.184,0.537,0.0949,0.809,120.01,49
Nonso Amadi,Tonight,afropop,0.768,0.498,1,-6.159,0.0424,0.76,2.04e-5,0.138,0.755,98.102,46
Maleek Berry,Been Calling,afropop,0.743,0.7,5,-6.108,0.0707,0.201,0,0.252,0.678,125.048,52
Mr Eazi,Skin Tight (feat. Efya),afropop,0.654,0.439,9,-7.114,0.263,0.152,1.11e-5,0.111,0.512,111.358,0
Olamide,Motigbana,afropop,0.855,0.805,7,-5.484,0.129,0.387,0.00154,0.0816,0.604,95.008,51
Peruzzi,Majesty,afropop,0.796,0.766,1,-5.041,0.0643,0.281,2.63e-6,0.137,0.779,110.073,0
Nasty C,King,afropop,0.847,0.655,8,-4.591,0.134,0.0732,1.18e-6,0.295,0.398,125.031,41
DJ Neptune,Mia Mia (Bonus Track),afropop,0.826,0.601,9,-5.585,0.079,0.235,0,0.454,0.883,106.016,0
Selebobo,Waka Waka,afropop,0.909,0.735,6,-2.905,0.0375,0.199,2.2e-4,0.038,0.79,110.033,36
Tekno,Duro,afropop,0.74,0.84,6,-3.815,0.0859,0.282,1.56e-4,0.0955,0.967,89.816,0
Rhamani,Legedis,afropop,0.956,0.648,2,-8.661,0.16,0.013,6.94e-6,0.171,0.729,120.038,31
Patoranking,No Kissing Baby,afropop,0.762,0.725,9,-6.649,0.0794,0.14,5.48e-6,0.0267,0.899,105.007,0
P-Square,Personally - Bonus,afropop,0.736,0.747,6,-3.963,0.267,0.0787,4.5e-4,0.0973,0.967,159.559,50
Sho Madjozi,Huku,afropop,0.864,0.785,1,-6.985,0.0393,0.00331,2.08e-5,0.0469,0.911,128,37
Skepta,Energy (Stay Far Away),afropop,0.836,0.614,8,-4.543,0.311,0.345,9.86e-5,0.088,0.603,101.97,65
Runtown,For Life,afropop,0.717,0.649,10,-5.608,0.2,0.119,6.13e-5,0.0433,0.864,205.672,0
Skiibii,Sensima,afropop,0.874,0.807,7,-3.973,0.177,0.0899,0,0.0698,0.884,109.945,55
DaVido,Skelewu,afropop,0.83,0.859,10,-3.514,0.0865,0.147,3.23e-6,0.061,0.826,121.01,0
2Baba,Amaka,afropop,0.853,0.698,0,-3.144,0.134,0.284,1.06e-6,0.0715,0.85,104.024,0
Fuse ODG,Antenna,afropop,0.773,0.949,6,-1.125,0.0543,0.0247,9.91e-5,0.0415,0.841,127.994,0
Timaya,Bum Bum,afropop,0.906,0.562,7,-3.355,0.157,0.167,1.91e-6,0.0794,0.928,126.011,0
Tiwa Savage,Lova Lova (feat. Duncan Mighty),afropop,0.741,0.725,2,-4.436,0.0543,0.37,1.65e-5,0.101,0.611,98.916,44
Ycee,Juice (feat. Maleek Berry),afropop,0.812,0.657,1,-2.77,0.0738,0.496,0.0024,0.091,0.749,109.998,51
Reekado Banks,Easy (Jeje),afropop,0.767,0.839,6,-5.268,0.0803,0.0704,4.8e-6,0.0604,0.617,126.99,39
Ozzy Osbourne,Under the Graveyard,rock,0.496,0.88,1,-2.242,0.0359,0.00151,2.92e-5,0.0592,0.148,140.009,59
Highly Suspect,16,rock,0.644,0.627,2,-5.226,0.0409,0.00102,1.18e-5,0.0638,0.188,91.971,0
grandson,Oh No!!!,rock,0.609,0.659,2,-7.218,0.0442,0.00592,2.92e-4,0.161,0.522,80.996,57
YUNGBLUD,hope for the underrated youth,rock,0.217,0.785,11,-3.168,0.0494,0.0245,0,0.121,0.199,157.538,0
Slipknot,Unsainted,rock,0.427,0.946,7,-2.188,0.0469,1.18e-4,0.0253,0.0604,0.237,101.305,72
TOOL,Fear Inoculum,rock,0.31,0.584,7,-10.091,0.042,8.27e-4,0.512,0.0528,0.16,86.913,61
Bring Me The Horizon,MANTRA,rock,0.5,0.817,0,-3.501,0.0459,5.4e-4,0,0.152,0.599,90.01,62
The Black Keys,Lo/Hi,rock,0.606,0.679,2,-7.445,0.0321,0.0151,4.33e-4,0.0962,0.707,122.016,62
Cage The Elephant,Ready To Let Go,rock,0.719,0.895,1,-3.263,0.0371,0.011,3.65e-5,0.0731,0.745,100.962,62
Gary Clark Jr.,This Land - Single Version,rock,0.505,0.911,10,-3.006,0.0624,0.0315,1.83e-5,0.0745,0.281,81.978,43
Asking Alexandria,The Violence,rock,0.646,0.851,8,-4.22,0.0662,0.00618,0,0.629,0.333,129.918,59
Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),rock,0.499,0.8,1,-2.665,0.0502,0.0906,0,0.147,0.272,139.919,77
Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),rock,0.628,0.744,7,-4.718,0.0379,0.0257,0,0.313,0.277,119.921,79
Dirty Honey,When I'm Gone,rock,0.452,0.916,1,-3.17,0.0478,3.08e-4,3.91e-4,0.118,0.592,90.995,0
Papa Roach,Elevate,rock,0.666,0.775,2,-5.458,0.0979,0.0226,0,0.254,0.59,144.998,53
Bush,Bullet Holes,rock,0.49,0.819,8,-4.11,0.0615,0.00495,3.63e-5,0.129,0.356,149.945,41
I Prevail,Hurricane,rock,0.389,0.885,6,-5.063,0.0551,3.72e-4,3.11e-4,0.202,0.187,164.989,68
Green Day,Father of All...,rock,0.462,0.912,11,-4.07,0.226,1.38e-4,0,0.0357,0.722,163.937,0
Badflower,Ghost,rock,0.505,0.839,11,-4.966,0.0569,0.0111,0,0.211,0.326,139.961,61
Oliver Tree,Hurt,rock,0.564,0.781,0,-5.837,0.038,0.019,0,0.362,0.501,93.991,1
Foals,White Onions,rock,0.42,0.976,0,-2.236,0.108,3.17e-5,0.00321,0.0426,0.39,164.023,47
Catfish and the Bottlemen,Longshot,rock,0.481,0.765,7,-4.025,0.0388,0.00381,7.37e-4,0.119,0.465,102.829,60
Sam Fender,Hypersonic Missiles,rock,0.551,0.814,4,-3.683,0.0425,8.9e-4,1.16e-6,0.18,0.469,130.971,63
Des Rocs,Outta My Mind,rock,0.586,0.841,9,-4.095,0.0735,0.0148,0,0.522,0.55,102.115,0
Inhaler,My Honest Face,rock,0.414,0.949,5,-6.038,0.0767,4.98e-4,3.17e-4,0.102,0.46,159.999,0
Liily,Sold,rock,0.491,0.839,11,-5.928,0.0386,0.0105,0.0506,0.161,0.519,172.119,40
Demob Happy,Autoportrait,rock,0.567,0.964,7,-6.093,0.0648,6.1e-4,2.96e-4,0.238,0.792,148.993,2
blink-182,Blame It On My Youth,rock,0.439,0.941,8,-3.034,0.211,0.0497,0,0.21,0.607,170.149,55
Sleeping With Sirens,Leave It All Behind,rock,0.555,0.925,2,-4.008,0.121,0.00402,3.45e-4,0.122,0.308,97.495,55
Dinosaur Pile-Up,Back Foot,rock,0.547,0.922,6,-5.845,0.0858,0.00619,1.13e-5,0.349,0.844,160.128,42
FEVER 333,ONE OF US,rock,0.645,0.85,7,-4.184,0.193,0.00119,0,0.241,0.45,90.999,53
YONAKA,Rockstar,rock,0.482,0.881,9,-3.707,0.0627,0.0135,1.89e-6,0.122,0.296,128.133,49
Frank Carter & The Rattlesnakes,Crowbar,rock,0.487,0.639,10,-6.223,0.0517,0.0832,2.53e-5,0.246,0.799,119.929,47
The Amazons,Mother,rock,0.425,0.878,2,-5.799,0.057,0.003,0.221,0.597,0.414,79.509,43
Zero 9:36,Leave The Light On,rock,0.679,0.559,9,-7.248,0.0407,0.0131,0,0.25,0.522,130.042,54
Angels & Airwaves,Rebel Girl,rock,0.582,0.946,0,-3.801,0.034,9.66e-5,0.00129,0.251,0.806,124.986,50
The 1975,People,rock,0.492,0.926,0,-5.257,0.188,3.74e-5,0.0187,0.475,0.479,149.957,51
SWMRS,Berkeley's On Fire,rock,0.684,0.934,2,-2.711,0.0872,0.122,0,0.259,0.614,139.971,38
BONES UK,Pretty Waste,rock,0.661,0.835,4,-3.791,0.113,9.85e-5,4.43e-4,0.247,0.541,93.989,49
White Reaper,Might Be Right,rock,0.595,0.86,1,-3.897,0.0332,0.00222,0.18,0.227,0.891,131.99,0
Tom Morello,Can't Stop The Bleeding (feat. Gary Clark Jr. & Gramatik),rock,0.523,0.896,11,-3.221,0.138,0.00283,0.0315,0.183,0.639,188.137,45
Palaye Royale,Fucking With My Head,rock,0.464,0.948,10,-4.368,0.115,3.6e-4,6.5e-4,0.571,0.607,145.1,0
Weezer,The End of the Game,rock,0.574,0.865,8,-4.028,0.041,0.00121,2.92e-6,0.108,0.669,119.068,51
K.Flay,Sister,rock,0.715,0.548,11,-6.355,0.0535,0.00386,0.00574,0.0752,0.781,99.992,46
Sturgill Simpson,Sing Along,rock,0.489,0.957,7,-2.812,0.056,0.0115,4.05e-4,0.173,0.53,124.026,54
Barns Courtney,"""99""",rock,0.549,0.807,8,-4.32,0.0312,0.00605,0,0.127,0.689,95.98,52
Mark Morton,Cross Off,rock,0.532,0.935,2,-5.102,0.129,1e-4,0,0.0989,0.325,131.997,48
FIDLAR,By Myself,rock,0.632,0.892,7,-4.266,0.0992,0.00404,0,0.328,0.826,120.948,0
The Raconteurs,Sunday Driver,rock,0.438,0.768,9,-6.358,0.113,0.00548,7.48e-4,0.337,0.343,122.417,0
Liam Gallagher,Shockwave,rock,0.434,0.891,2,-3.238,0.0439,7.56e-6,0,0.257,0.39,123.958,49
Bring Me The Horizon,Parasite Eve,rock,0.589,0.797,9,-5.464,0.15,0.0289,4.35e-6,0.383,0.232,102.489,70
All Time Low,Monsters (feat. blackbear),rock,0.369,0.845,0,-3.449,0.0611,0.0493,0,0.416,0.782,78.532,76
Machine Gun Kelly,bloody valentine,rock,0.533,0.858,2,-4.212,0.0766,2.1e-4,0,0.148,0.506,160.057,65
Foo Fighters,Shame Shame,rock,0.648,0.864,7,-4.136,0.0335,0.00129,0.0296,0.0368,0.354,122.014,65
Royal Blood,Trouble’s Coming,rock,0.775,0.688,1,-5.038,0.0384,0.0533,0,0.321,0.805,112.009,69
KennyHoopla,how will i rest in peace if i'm buried by a highway?//,rock,0.479,0.844,1,-4.338,0.0819,0.0134,3.91e-6,0.195,0.49,159.852,61
The Pretty Reckless,Death by Rock and Roll,rock,0.493,0.943,4,-3.321,0.0608,6.79e-4,0.00897,0.134,0.493,96.997,57
YUNGBLUD,strawberry lipstick,rock,0.451,0.94,10,-4.259,0.105,1.37e-5,0,0.585,0.134,126.917,36
grandson,Dirty,rock,0.536,0.845,2,-5.765,0.0615,0.0033,0,0.0465,0.6,159.953,66
Ayron Jones,Take Me Away,rock,0.475,0.844,1,-4.448,0.0622,1.2e-4,0.111,0.221,0.554,156.136,59
Badflower,30,rock,0.548,0.971,9,-3.915,0.16,0.00324,3.88e-4,0.065,0.373,135.028,60
AC/DC,Shot In The Dark,rock,0.599,0.787,2,-4.708,0.0338,2.07e-5,5.27e-5,0.064,0.822,114.065,65
You Me At Six,Beautiful Way,rock,0.384,0.921,5,-3.609,0.0489,0.0125,0.108,0.152,0.446,171.036,59
Twenty One Pilots,Level of Concern,rock,0.754,0.581,4,-7.338,0.0433,0.323,1.68e-4,0.145,0.745,122.012,56
The Used,Cathedral Bell,rock,0.424,0.57,4,-7.031,0.159,0.00278,0.709,0.311,0.495,180.043,40
Bush,Flowers On A Grave,rock,0.183,0.847,7,-4.126,0.0664,6.92e-4,5.03e-6,0.164,0.416,92.09,55
Chris Cornell,Patience,rock,0.597,0.646,6,-7.378,0.0344,0.28,0,0.111,0.364,126.951,64
The Smashing Pumpkins,The Colour Of Love,rock,0.499,0.724,9,-10.146,0.0344,7.52e-5,0.338,0.124,0.455,151.094,26
Pearl Jam,Dance Of The Clairvoyants,rock,0.734,0.717,11,-7.772,0.0413,0.0106,8.54e-4,0.0796,0.637,113.975,54
System Of A Down,Protect The Land,rock,0.432,0.886,8,-3.991,0.0341,9.2e-5,4.74e-5,0.338,0.248,76.04,69
The Strokes,Bad Decisions,rock,0.377,0.922,0,-3.4,0.056,0.0136,0.204,0.28,0.394,153.404,64
The Killers,My Own Soul’s Warning,rock,0.355,0.963,7,-3.482,0.132,0.00133,0.00252,0.0859,0.0923,152.05,60
A Day To Remember,Mindreader,rock,0.458,0.949,0,-3.243,0.115,3.85e-4,0,0.306,0.518,164.073,65
Ozzy Osbourne,Ordinary Man (feat. Elton John),rock,0.428,0.599,4,-2.135,0.0286,0.0665,9.86e-6,0.137,0.134,125.83,59
Deftones,Ohms,rock,0.112,0.978,4,-2.64,0.117,1.08e-4,0.0241,0.117,0.371,173.097,57
MOD SUN,Stay Away (feat. Machine Gun Kelly & Goody Grace),rock,0.667,0.636,8,-5.669,0.082,0.022,0,0.0908,0.152,158.058,68
Nothing But Thieves,Is Everybody Going Crazy?,rock,0.621,0.666,6,-7.079,0.055,4.99e-4,0.0768,0.0797,0.583,124.003,59
AWOLNATION,The Best,rock,0.635,0.875,2,-4.756,0.0306,0.11,0.236,0.0993,0.0485,111.005,56
Oliver Tree,Jerk,rock,0.521,0.707,9,-4.101,0.0428,0.0327,1.64e-4,0.227,0.298,159.824,65
Castlecomer,Runaway,rock,0.286,0.749,4,-7.752,0.05,0.00543,0,0.312,0.425,173.968,42
The Hunna,Cover You (feat. Travis Barker),rock,0.657,0.794,9,-3.948,0.0365,0.00698,6.86e-4,0.427,0.433,122.936,34
Tom Morello,"Stand Up (Tom Morello, Shea Diamond, Dan Reynolds & The Bloody Beetroots)",rock,0.578,0.901,2,-4.83,0.0649,7.47e-4,2.44e-5,0.16,0.203,122.017,45
Asking Alexandria,The Violence,rock,0.646,0.851,8,-4.22,0.0662,0.00618,0,0.629,0.333,129.921,58
FEVER 333,SUPREMACY,rock,0.662,0.774,2,-5.746,0.054,0.424,0,0.221,0.718,100.006,47
Biffy Clyro,Instant History,rock,0.615,0.732,8,-3.966,0.0327,0.00872,0,0.114,0.43,133.011,49
Palaye Royale,Lonely,rock,0.622,0.619,2,-6.4,0.0555,0.0614,0,0.081,0.483,148.073,0
Corey Taylor,Black Eyes Blue,rock,0.551,0.98,8,-3.755,0.0451,8.99e-4,4.16e-6,0.142,0.561,119.041,52
PVRIS,Dead Weight,rock,0.6,0.915,4,-2.087,0.0665,0.00593,0.00952,0.484,0.589,119.008,56
DREAMERS,Heat Seeker,rock,0.5,0.949,1,-3.123,0.0833,0.00847,0,0.514,0.648,159.824,60
LUNA AURA,HONEY,rock,0.468,0.902,9,-4.838,0.132,0.0325,2.65e-6,0.0664,0.451,119.017,53
MOD SUN,Bones,rock,0.515,0.636,4,-5.556,0.0349,0.0898,0,0.173,0.124,125.015,60
Crobot,Low Life,rock,0.546,0.911,6,-4.801,0.062,8e-4,7.73e-5,0.131,0.757,76.008,56
IDLES,Grounds,rock,0.572,0.538,7,-6.28,0.0684,0.00652,0,0.32,0.456,100.993,44
Fontaines D.C.,A Hero's Death,rock,0.304,0.917,2,-4.129,0.0728,0.0045,0,0.142,0.437,197.847,43
Weezer,Hero,rock,0.549,0.741,2,-3.711,0.0325,4.23e-4,7.15e-4,0.298,0.42,140.017,58
KALEO,Break My Baby,rock,0.529,0.755,10,-3.917,0.0383,0.106,6.07e-4,0.157,0.383,73.998,62
"nothing,nowhere.",blood (feat. KennyHoopla & JUDGE),rock,0.608,0.817,4,-4.405,0.151,0.0359,3e-6,0.143,0.845,81.014,60
Theory of a Deadman,History of Violence,rock,0.587,0.821,9,-5.041,0.0413,0.0536,0,0.0932,0.616,81.985,55
X Ambassadors,Zen (with K.Flay & grandson),rock,0.723,0.927,6,-4.326,0.106,0.125,0,0.0648,0.874,98.017,62
Tyla Yaweh,Tommy Lee (feat. Post Malone) - Tommy Lee Remix,rock,0.591,0.838,10,-6.011,0.0428,0.00492,2.63e-6,0.296,0.49,118.983,56
blink-182,Quarantine,rock,0.45,0.879,6,-3.489,0.0456,0.00161,0,0.257,0.704,95.043,52
Badflower,Move Me,rock,0.283,0.677,11,-5.535,0.0347,0.0722,0,0.19,0.188,81.246,53
grandson,Riptide,rock,0.486,0.891,7,-4.326,0.0739,4.85e-4,5.69e-5,0.0905,0.374,159.977,58
Slaves,Talk to a Friend,rock,0.398,0.934,5,-3.581,0.0752,0.0797,0,0.245,0.629,169.898,38
Inhaler,We Have To Move On,rock,0.463,0.953,4,-5.008,0.0672,0.00702,7.36e-5,0.125,0.721,160.042,51
Nothing But Thieves,Unperson,rock,0.535,0.904,1,-6.041,0.109,0.00227,0.0085,0.0301,0.274,140.002,51
JJ Wilde,The Rush,rock,0.747,0.842,0,-2.912,0.0489,5.83e-4,1.68e-5,0.0785,0.558,129.976,42
Anti-Flag,The Disease,rock,0.573,0.927,2,-4.905,0.051,8.15e-5,0,0.935,0.583,124.944,51
